epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
5,1000,1500,2000,[100],100,16,10
corrcoef_result_test
0.91107705050856058,0.82205835983980757,0.70465153182134399,0.57102898754477527,0.43644972511603325,0.36952889217077778,0.1833572039311045,0.19819388577438316,0.14506060868354936,0.16558314246385195,0.14134441067439779,0.1387766740434298,0.090557630205681472,0.12542546723115733,0.22301845866284878,0.1814532443561622
corrcoef_result_train
0.89855538872455443,0.81405104774730142,0.65062662245734204,0.54180008698556292,0.43193595754988878,0.42263949314515242,0.3008459210161577,0.30278454738058025,0.28910403278704466,0.2978675102037695,0.28344869976887821,0.29499642512527052,0.24079393630748117,0.24320496160413965,0.28327090336092497,0.27584567410098759
prediction_result
total_error_sep
0.7119,1.4084,1.33515,1.87829,2.74645,3.8673,3.46485,4.266,4.06803,4.47996,3.23519,3.40515,4.4942,2.66122,2.55265,2.60426
total_error
1.717174285774278
epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
30,10000,80000,90000,[100],100,16,10
corrcoef_result_test
0.94960347730963579,0.80798437639330023,0.68804957778754228,0.59421830933699193,0.56725082402275218,0.58164321350017256,0.57743850851867429,0.56967779521592499,0.55899978496370817,0.56912930893950564,0.57379107899394843,0.57517313735137343,0.58037816357049987,0.57672208818042514,0.57910808911214229,0.57640480789784265
corrcoef_result_train
0.98351980354656865,0.97050539582597528,0.96277412004944107,0.9635783127746389,0.96648549536865225,0.96735726574836078,0.96822334037482938,0.96815938070372898,0.9667763649541089,0.96486885223312302,0.96501396442080567,0.96450032864992086,0.96149605194415222,0.96071676902410164,0.95680536404646532,0.95222664056843742
prediction_result
total_error_sep
0.338129,1.17136,1.84551,2.43148,2.61834,2.52436,2.56118,2.5861,2.67914,2.64177,2.62517,2.64838,2.64436,2.65544,2.59845,2.66678
total_error
1.5255322946996916
epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
1,3000,80000,85000,"[10, 50]",100,16,10
corrcoef_result_test
0.7852425058372835,0.64556085022732601,0.65218862002317879,0.53630265931712506,0.51841744409007118,0.37162911218655348,0.24368610019582693,0.35759833689659909,0.33340158601851627,0.15310710116136142,0.23923917735719785,0.2737743342900294,0.18171681228228748,0.23140229478981236,0.3370626236020956,0.2187756334804638
corrcoef_result_train
0.74402572548661372,0.57797972120833174,0.57754352161107925,0.41524985759542876,0.35586706059818984,0.27042186105099952,0.2408525103777068,0.15911694405386595,0.25469740526016776,0.11872718080259952,0.14394423888791108,0.18009142472197745,0.26667564837912944,0.27376970886796204,0.32470920114585949,0.25364461972017271
prediction_result
total_error_sep
1.38119,1.83172,1.95235,2.15451,2.2334,2.50787,2.6304,2.54544,2.66573,2.75425,2.64323,2.57073,2.68377,2.62682,2.54927,2.70669
total_error
1.5499468428568304
epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
25,5000,80000,85000,"[10, 50]",100,16,10
corrcoef_result_test
0.9362538406317521,0.84081294103592608,0.66656997963250464,0.55758296758709913,0.48882495737182907,0.45920077619728367,0.4284840842063049,0.42089354268494145,0.40776561350311563,0.40366989321309577,0.4041667721772404,0.41084671314840332,0.42452788496549204,0.41941749660288036,0.43290904702084099,0.44646041534476094
corrcoef_result_train
0.96933320389553768,0.93055544142399271,0.89521758612683477,0.8769140747566333,0.87121812844951296,0.87494869088260507,0.88085644162850452,0.88437290601886542,0.88573447607762246,0.88070352257058404,0.87852707376819283,0.87569906389518426,0.87327575979743965,0.86796951862033622,0.86928465182246462,0.86012213425249773
prediction_result
total_error_sep
0.357998,0.845282,1.58105,2.04281,2.30971,2.43175,2.60357,2.68425,2.78338,2.77712,2.87304,2.77307,2.66849,2.68633,2.62074,2.56927
total_error
1.512610508645113
epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
25,5000,80000,85000,"[10, 30]",100,16,10
corrcoef_result_test
0.94733226800321957,0.86894306231902341,0.77048865528038057,0.67644920444753331,0.57319920273471336,0.54408591859408406,0.51038354989928447,0.49471046155572507,0.45642089051807189,0.41964005281461259,0.41689065845308904,0.40749884387082869,0.4004656597194457,0.43046376098349648,0.39282696862811656,0.44663037826777297
corrcoef_result_train
0.96392175431404392,0.90732786795707465,0.84723697525251829,0.80671016606089019,0.7930044853814523,0.77580980257666254,0.78886353816871768,0.79185688627294537,0.78389357766157597,0.78362255298724837,0.7839995295586325,0.77364667454987912,0.77304894706632177,0.76962880083048735,0.76235160508759336,0.75303555494480545
prediction_result
total_error_sep
0.303272,0.683282,1.13097,1.52075,1.91083,2.01058,2.21332,2.28226,2.50053,2.59958,2.73379,2.78858,2.80981,2.67791,2.74961,2.48954
total_error
1.444918237445333
epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
25,5000,80000,85000,"[40, 30]",100,16,10
corrcoef_result_test
0.94977239187919116,0.83720086750246037,0.64014814920529151,0.49815355546191809,0.4402618966857984,0.38239469196179787,0.39528741571361042,0.37198000905358619,0.37395740189518417,0.36913299542821504,0.37495779337963481,0.36997938275016679,0.36826156710390562,0.37235121742155636,0.37135233130597611,0.36680506491083836
corrcoef_result_train
0.97279162117628903,0.94121713778626381,0.91394980659363589,0.90495437788558508,0.90254391947576396,0.90744457083448216,0.91034284927255094,0.91361753463720796,0.91363078188996405,0.91441905429663828,0.9146464472695599,0.91174811506964093,0.91257832374379988,0.90863897173539565,0.90539764287910718,0.89777734510571172
prediction_result
total_error_sep
0.298502,0.855933,1.77406,2.4198,2.72754,3.10895,2.97688,3.06678,3.14418,3.12971,3.07733,3.1553,3.14935,3.12221,3.19324,3.12268
total_error
1.6263927549687616
epoch,seperate_point,test_point_start,test_point,num_hidden,sequence_length,predict_length,batch_size
25,5000,80000,85000,"[60, 30]",100,16,10
corrcoef_result_test
0.94208758816423177,0.81764447903974147,0.6163815509895183,0.4642970553580959,0.38167057552140543,0.36267654922462217,0.36047770484062513,0.36436314480204868,0.35852854208001722,0.34889232266020181,0.35367986139509039,0.35707112028880966,0.3624688974473671,0.36007307144361062,0.3804000553294084,0.38344002214255563
corrcoef_result_train
